,image_file,acc,Unnamed: 0,skin_agg,gender_agg,skin,gender,skin_group,area,split
840,1722526,1.0,157601,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,75114,val
841,1725296,0.8666666666666667,538458,"['3', '1', '2']","['Male', 'Male', 'Male']",,Male,Light,14584,val
842,1740258,1.0,146831,"['2', '2', '1']","['Female', 'Unsure', 'Female']",2,Female,Light,6286,val
843,1746875,0.9333333333333332,400044,"['2', '1', '2']","['Female', 'Unsure', 'Unsure']",2,Unsure,Light,26557,val
844,1748801,1.0,170613,"['3', '2', '1']","['Female', 'Female', 'Female']",,Female,Light,11367,val
845,1757043,0.8823529411764706,53626,"['2', '2', '2', '1']","['Male', 'Male', 'Male', 'Male']",2,Male,Light,9340,val
846,1758046,1.0,350148,"['Unsure', '2', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,7915,val
847,1758243,1.0,128476,"['1', '3', '5']","['Unsure', 'Female', 'Female']",,Female,,19300,val
848,1758514,1.0,128476,"['4', '2', '5']","['Female', 'Female', 'Female']",,Female,,17593,val
849,2148716,0.7333333333333333,131556,"['2', 'Unsure', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,15033,val
850,2151509,0.9333333333333332,350405,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,17324,val
851,2152500,0.9333333333333332,192964,"['2', 'Unsure', '2']","['Male', 'Male', 'Male']",2,Male,Light,24176,val
852,2155274,1.0,162732,"['2', 'Unsure', '1']","['Male', 'Male', 'Male']",,Male,,29525,val
853,2156088,1.0,73946,"['4', '3', '4']","['Male', 'Male', 'Male']",4,Male,Dark,63701,val
854,2159686,1.0,538458,"['1', 'Unsure', '1']","['Male', 'Male', 'Male']",1,Male,Light,7836,val
855,2165155,1.0,273711,"['4', '3', '3']","['Male', 'Male', 'Unsure']",3,Male,Light,17506,val
856,2166403,1.0,396200,"['2', '2']","['Male', 'Male']",2,Male,Light,8410,val
857,2191328,1.0,213255,"['3', '5', '4', '4']","['Male', 'Male', 'Male', 'Male']",4,Male,Dark,82742,val
858,2191328,1.0,213255,"['4', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,82742,val
859,2198262,1.0,397351,"['4', '2', '3']","['Male', 'Male', 'Male']",,Male,Light,28100,val
860,2203958,1.0,438862,"['1', '4']","['Male', 'Male']",,Male,,12104,val
861,183352,0.7857142857142857,565853,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,11687,val
862,183831,1.0,112298,"['1', '2', 'Unsure']","['Female', 'Male', 'Male']",,,,32081,val
863,186032,1.0,569972,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,5613,val
864,186758,0.9285714285714286,435208,"['3', '1', '3']","['Female', 'Female', 'Female']",3,Female,Light,16643,val
865,188309,1.0,357978,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,12645,val
866,188447,0.9333333333333332,471756,"['4', '4', '3']","['Male', 'Male', 'Male']",4,Male,Dark,23683,val
867,189022,0.9230769230769232,139077,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,8669,val
868,190624,1.0,201646,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,88862,val
869,190980,1.0,92091,"['2', '1', '2']","['Female', 'Unsure', 'Female']",2,Female,Light,31637,val
870,191789,1.0,44877,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,51779,val
871,192465,0.875,455937,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,14119,val
872,194360,1.0,563267,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,31205,val
873,196144,1.0,195842,"['2', '2', '2']","['Female', 'Female', 'Unsure']",2,Female,Light,36326,val
874,196542,1.0,218439,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,86975,val
875,196583,1.0,468501,"['2', '3', '2']","['Female', 'Female', 'Male']",2,,Light,8300,val
876,196779,1.0,491366,"['1', 'Unsure', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,29108,val
877,197980,1.0,471893,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,45165,val
878,201384,1.0,109313,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,64985,val
879,201839,0.8333333333333334,80932,"['2', '2', '4']","['Male', 'Male', 'Male']",2,Male,Light,21071,val
880,202280,1.0,91406,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,19416,val
881,202487,1.0,293625,"['3', '4', '3']","['Female', 'Female', 'Female']",3,Female,Light,40495,val
882,203803,1.0,144984,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,71965,val
883,204004,1.0,468954,"['1', 'Unsure', '1']","['Unsure', 'Unsure', 'Male']",1,Unsure,Light,117282,val
884,204967,1.0,471893,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,23206,val
885,205732,1.0,319100,"['5', '4', '5']","['Male', 'Male', 'Male']",5,Male,Dark,31177,val
886,206924,0.6666666666666666,556000,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,23323,val
887,207159,0.8888888888888888,514508,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,24580,val
888,207834,1.0,556000,"['1', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,49850,val
889,208778,0.875,164883,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,71246,val
890,210123,0.7333333333333333,575081,"['2', '1', '2']","['Unsure', 'Male', 'Unsure']",2,Unsure,Light,17617,val
891,210248,1.0,319100,"['3', '3', '2']","['Female', 'Male', 'Female']",3,,Light,35842,val
892,217773,0.9166666666666666,48396,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,67560,val
893,217787,1.0,559543,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,14679,val
894,219116,0.9285714285714286,193674,"['6', 'Unsure', '2']","['Female', 'Female', 'Female']",,Female,,12823,val
895,220687,1.0,465549,"['3', '3', '2']","['Female', 'Male', 'Unsure']",3,,Light,35732,val
896,221049,1.0,48396,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,36823,val
897,221501,0.9090909090909092,482319,"['2', '3', '2']","['Unsure', 'Male', 'Male']",2,Male,Light,41430,val
898,223947,1.0,465549,"['4', '2', '4']","['Female', 'Female', 'Female']",4,Female,Dark,47816,val
899,226785,0.8461538461538461,514508,"['2', '2', '2']","['Male', 'Male', 'Female']",2,,Light,7667,val
900,228795,0.8571428571428571,357978,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,6039,val
901,230932,1.0,514508,"['4', '1', '2']","['Male', 'Female', 'Female']",,,,7053,val
902,233159,1.0,10707,"['2', '2', '2', '3']","['Male', 'Male', 'Male', 'Male']",2,Male,Light,45726,val
903,233900,1.0,357978,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,14836,val
904,234594,0.9230769230769232,91406,"['2', 'Unsure', '1']","['Female', 'Unsure', 'Female']",,Female,,24125,val
905,237693,1.0,514508,"['3', '1']","['Male', 'Unsure']",,,,6719,val
906,257237,1.0,411817,"['6', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,28977,val
907,258665,0.9375,13729,"['4', '3', '2']","['Male', 'Male', 'Male']",,Male,Light,21120,val
908,421607,1.0,237071,"['2', '1', '1', '2']","['Male', 'Male', 'Male', 'Male']",2,Male,Light,34945,val
909,421689,1.0,512657,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,39672,val
910,421841,1.0,220584,"['4', '3', '4']","['Male', 'Male', 'Male']",4,Male,Dark,7510,val
911,422313,0.8666666666666667,302990,"['3', '5', '5']","['Male', 'Male', 'Male']",5,Male,Dark,9823,val
912,423133,1.0,402720,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,22516,val
913,423330,0.9,248400,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,58152,val
914,423477,1.0,406129,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,30202,val
915,423941,1.0,321214,"['2', '1', '1']","['Male', 'Male', 'Unsure']",1,Male,Light,125714,val
916,424319,1.0,177065,"['5', '4', '3']","['Male', 'Male', 'Male']",,Male,Dark,7831,val
917,424554,1.0,9400,"['Unsure', '2', '1']","['Female', 'Female', 'Female']",,Female,,10960,val
918,424655,1.0,485027,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,23863,val
919,424767,1.0,292024,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,102068,val
920,425124,1.0,351823,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,45329,val
921,425188,1.0,162581,"['4', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,27273,val
922,425889,1.0,21879,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,12378,val
923,426037,0.9166666666666666,482275,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,62888,val
924,426491,1.0,152686,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,25267,val
925,427370,1.0,498807,"['2', '1', '3']","['Female', 'Female', 'Female']",,Female,Light,30327,val
926,428113,1.0,231879,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,58074,val
927,428508,1.0,65736,"['2', '1', '1', '1', '2', '1', '1', '2', '2', '2', '2', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1', '2', '2', '2', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '1', '1', '2', '2', '1', '2', '1', '1', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '1', '1', '1', '2', '1', '1', '2', '2', '1', '2', '1', '2', '2', '2', '1', '1', '2', '2', '1', '1', '1', '2', '1', '1', '2', '2', '1', '1', '2', '1', '1', '2', '1', '2', '1', '1', '1', '1', '2', '2', '1', '1', '1', '2', '1', '2', '2', '1', '1', '1', '1', '1']","['Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Unsure', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female', 'Female']",1,Female,Light,32718,val
928,428508,1.0,65736,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,32718,val
929,428692,1.0,19432,"['4', '4', '5']","['Male', 'Male', 'Male']",4,Male,Dark,30702,val
930,428948,0.1,23899,"['Unsure', 'Unsure', 'Unsure']","['Unsure', 'Unsure', 'Unsure']",Unsure,Unsure,Unsure,100096,val
931,429678,0.8181818181818182,554156,"['3', '2', '3']","['Male', 'Male', 'Male']",3,Male,Light,54963,val
932,429906,1.0,85772,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,43522,val
933,430570,1.0,325483,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,43715,val
934,430771,1.0,25603,"['2', '1', '1']","['Female', 'Female', 'Unsure']",1,Female,Light,48079,val
935,431627,0.2857142857142857,439525,"['3', '2', '3']","['Female', 'Female', 'Unsure']",3,Female,Light,97871,val
936,431792,0.8333333333333334,290163,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,46623,val
937,434008,0.8181818181818182,324258,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,54425,val
938,434143,1.0,2261,"['1', '3', '1']","['Male', 'Male', 'Male']",1,Male,Light,5641,val
939,436993,1.0,361238,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,37241,val
940,437276,1.0,156924,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,32971,val
941,437585,1.0,364126,['4'],['Male'],,,,10386,val
942,437595,1.0,182155,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,74320,val
943,438097,0.9285714285714286,347174,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,48851,val
944,439585,1.0,104424,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,26382,val
945,439688,1.0,372577,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,32287,val
946,440231,1.0,201426,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,41400,val
947,440697,1.0,431693,"['5', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,19758,val
948,440917,1.0,381360,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,13683,val
949,440924,0.8,40757,"['2', '1', '1']","['Male', 'Unsure', 'Male']",1,Male,Light,59688,val
950,441608,1.0,321790,"['3', '2', '4']","['Male', 'Male', 'Male']",,Male,Light,53487,val
951,441867,0.75,489764,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,164571,val
952,442003,1.0,414034,"['4', '4', '3']","['Male', 'Unsure', 'Male']",4,Male,Dark,118617,val
953,442107,1.0,474021,"['4', '4', '5']","['Male', 'Male', 'Male']",4,Male,Dark,36562,val
954,442689,0.8333333333333334,320642,"['4', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,29236,val
955,442946,0.6666666666666666,479953,"['2', '3', '1']","['Female', 'Female', 'Female']",,Female,Light,6200,val
956,443341,1.0,35279,"['5', '4', '5']","['Male', 'Male', 'Male']",5,Male,Dark,25041,val
957,444146,0.9230769230769232,320642,"['1', '1', '1']","['Female', 'Male', 'Female']",1,,Light,32375,val
958,444333,1.0,212166,"['1', '2', 'Unsure', '1', '2']","['Unsure', 'Female', 'Unsure', 'Female', 'Female']",1,Female,Light,132290,val
959,444415,0.8181818181818182,133418,"['3', '4', '2']","['Male', 'Male', 'Male']",,Male,Light,49565,val
960,444677,0.75,488166,"['6', '6', '6']","['Male', 'Male', 'Male']",6,Male,Dark,35233,val
961,444795,1.0,91500,"['3', 'Unsure', '3']","['Male', 'Male', 'Male']",3,Male,Light,59454,val
962,444904,1.0,166165,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,35792,val
963,445496,1.0,362716,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,56131,val
964,445644,0.9230769230769232,416451,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,58521,val
965,446398,1.0,500565,"['1', '3', '1']","['Unsure', 'Unsure', 'Male']",1,Unsure,Light,83832,val
966,446984,1.0,193348,"['1', '1', '1']","['Male', 'Unsure', 'Male']",1,Male,Light,174160,val
967,448133,1.0,551215,"['1', '1', '1']","['Female', 'Male', 'Female']",1,,Light,37269,val
968,448445,1.0,324614,"['3', '3', '3']","['Female', 'Female', 'Female']",3,Female,Light,81239,val
969,448609,1.0,311394,"['2', '1', '2', '1']","['Male', 'Unsure', 'Male', 'Male']",2,Male,Light,204684,val
970,448806,1.0,420840,"['3', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,89792,val
971,449043,1.0,47801,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,147701,val
972,449284,1.0,445999,"['Unsure', 'Unsure', '1']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,217823,val
973,449503,1.0,39551,"['6', '6', '6']","['Female', 'Female', 'Female']",6,Female,Dark,20150,val
974,450435,1.0,99182,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,27240,val
975,450871,1.0,544519,"['3', '3', '2']","['Female', 'Female', 'Unsure']",3,Female,Light,190457,val
976,450889,1.0,180560,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,90924,val
977,450889,1.0,180560,"['4', '3', '1']","['Female', 'Female', 'Female']",,Female,,90924,val
978,451024,1.0,394559,"['Unsure', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,22386,val
979,451766,1.0,302536,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,36538,val
980,451795,1.0,96493,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,67511,val
981,452210,1.0,166165,"['3', '2', '3']","['Female', 'Female', 'Female']",3,Female,Light,10314,val
982,453861,1.0,320642,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,6739,val
983,454559,1.0,296222,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,85432,val
984,454709,1.0,551804,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,18027,val
985,456037,0.9375,438304,"['3', '3', '2']","['Female', 'Female', 'Female']",3,Female,Light,29069,val
986,457009,1.0,55950,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,21360,val
987,457872,1.0,223182,"['2', '3', '2']","['Male', 'Male', 'Male']",2,Male,Light,14515,val
988,460060,0.75,345385,"['3', '3', '3']","['Male', 'Unsure', 'Male']",3,Male,Light,109826,val
989,460567,1.0,563281,"['1', '3', '3']","['Unsure', 'Male', 'Unsure']",3,Unsure,Light,50263,val
990,461009,1.0,111609,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,16927,val
991,461681,0.9285714285714286,240023,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,59044,val
992,463353,1.0,495732,"['1', '1', '2']","['Male', 'Male', 'Male']",1,Male,Light,39783,val
993,464442,1.0,402720,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,32093,val
994,464730,0.8125,521509,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,10343,val
995,464802,1.0,3934,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,10907,val
996,465064,0.8666666666666667,513524,"['Unsure', 'Unsure', '4']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,22344,val
997,465495,1.0,334417,"['3', '1', '3']","['Male', 'Male', 'Male']",3,Male,Light,83323,val
998,466059,1.0,265777,"['1', '1', '3']","['Female', 'Female', 'Female']",1,Female,Light,50643,val
999,466437,1.0,328601,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,89223,val
1000,466541,1.0,170474,"['3', '3', '1']","['Male', 'Male', 'Male']",3,Male,Light,56481,val
1001,466796,1.0,252701,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,9465,val
1002,467158,1.0,22935,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,86996,val
1003,469126,1.0,320642,"['Unsure', '5', '1']","['Female', 'Female', 'Female']",,Female,,7105,val
1004,469199,1.0,27186,"['1', '1']","['Female', 'Female']",1,Female,Light,63670,val
1005,469619,0.4117647058823529,239347,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,15676,val
1006,470033,1.0,55528,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,96582,val
1007,470269,1.0,190307,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,33992,val
1008,472619,1.0,115898,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,24934,val
1009,473020,0.8125,289059,"['2', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,29585,val
1010,473197,1.0,170191,"['1', '1']","['Male', 'Male']",1,Male,Light,63139,val
1011,473840,1.0,110449,"['4', '3', '1']","['Male', 'Male', 'Male']",,Male,,72442,val
1012,474087,1.0,325483,"['2', '1', '2']","['Male', 'Unsure', 'Male']",2,Male,Light,34308,val
1013,474463,0.8181818181818182,316404,"['4', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,46796,val
1014,476100,1.0,175251,"['1', '2', '2']","['Unsure', 'Unsure', 'Unsure']",2,Unsure,Light,198459,val
1015,476757,1.0,273760,"['3', '4', '4']","['Male', 'Male', 'Male']",4,Male,Dark,40626,val
1016,476812,0.9,229111,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,91584,val
1017,479110,1.0,200421,"['1', '3', '4']","['Male', 'Male', 'Male']",,Male,,74291,val
1018,479474,1.0,252776,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,27875,val
1019,480351,1.0,191672,"['Unsure', '2', '3']","['Male', 'Male', 'Male']",,Male,,5768,val
1020,480758,1.0,489611,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,159295,val
1021,481190,1.0,568195,"['2', '1', '3']","['Female', 'Female', 'Female']",,Female,Light,23096,val
1022,481257,1.0,316404,"['3', '1', '2']","['Male', 'Male', 'Male']",,Male,Light,69738,val
1023,481678,1.0,33221,"['6', '3', '6']","['Female', 'Female', 'Female']",6,Female,Dark,17130,val
1024,483951,1.0,463174,"['5', '6', '6']","['Female', 'Female', 'Female']",6,Female,Dark,48640,val
1025,485382,1.0,62808,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,55632,val
1026,485868,0.9375,521717,"['4', 'Unsure', '4']","['Male', 'Male', 'Male']",4,Male,Dark,5602,val
1027,486058,1.0,498032,"['3', '4', '2']","['Female', 'Female', 'Unsure']",,Female,Light,65263,val
1028,486112,1.0,530820,"['4', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,56096,val
1029,486273,1.0,9400,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,16608,val
1030,487890,1.0,234607,"['2', '1', '3']","['Female', 'Female', 'Female']",,Female,Light,31189,val
1031,489300,1.0,238013,"['Unsure', '1', 'Unsure']","['Male', 'Male', 'Male']",Unsure,Male,Unsure,23962,val
1032,490790,0.9166666666666666,22935,"['1', '1', '1']","['Unsure', 'Female', 'Female']",1,Female,Light,66005,val
1033,490929,1.0,327617,"['1', 'Unsure', '1']","['Female', 'Female', 'Female']",1,Female,Light,65808,val
1034,490947,1.0,391140,"['2', '4', '2']","['Male', 'Male', 'Male']",2,Male,Light,75139,val
1035,491013,0.8888888888888888,415882,"['Unsure', 'Unsure', '2']","['Female', 'Female', 'Female']",Unsure,Female,Unsure,57764,val
1036,492132,1.0,551439,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,143421,val
1037,492563,1.0,62692,"['1', '2', '1']","['Female', 'Female', 'Female']",1,Female,Light,15659,val
1038,492587,1.0,64718,"['1', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,45446,val
1039,492684,1.0,503755,"['1', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,147729,val
1040,492810,0.8461538461538461,376093,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,21659,val
1041,493019,0.9166666666666666,491008,"['2', '2', '2']","['Female', 'Female', 'Female']",2,Female,Light,17893,val
1042,493807,0.7272727272727273,161925,"['1', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,64387,val
1043,493923,1.0,117744,"['1', '1', '1', '1']","['Female', 'Female', 'Female', 'Female']",1,Female,Light,39665,val
1044,494181,1.0,473237,"['6', '6', '6']","['Female', 'Female', 'Female']",6,Female,Dark,138219,val
1045,494225,1.0,203864,"['2', '1', '3']","['Male', 'Male', 'Male']",,Male,Light,23954,val
1046,495081,1.0,113720,"['2', '4', '3']","['Male', 'Male', 'Male']",,Male,Light,35367,val
1047,495566,1.0,257865,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,41909,val
1048,496361,0.8235294117647058,372349,"['3', '4', '3']","['Male', 'Male', 'Male']",3,Male,Light,8818,val
1049,496515,1.0,382125,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,80944,val
1050,497069,0.8125,441286,"['2', '1', '2']","['Male', 'Male', 'Male']",2,Male,Light,9583,val
1051,497702,1.0,547854,"['4', '4', '4']","['Female', 'Female', 'Female']",4,Female,Dark,142533,val
1052,498706,1.0,62808,"['1', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,65297,val
1053,499851,1.0,556193,"['4', '2', '4']","['Male', 'Male', 'Male']",4,Male,Dark,30206,val
1054,501035,1.0,382009,"['4', '3', '4']","['Male', 'Male', 'Male']",4,Male,Dark,49331,val
1055,501041,0.9166666666666666,578545,"['2', '2', '1']","['Female', 'Female', 'Female']",2,Female,Light,34756,val
1056,501166,0.8571428571428571,278973,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,20961,val
1057,502194,1.0,416451,"['3', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,11077,val
1058,502819,1.0,135604,"['2', '1', '3']","['Male', 'Male', 'Male']",,Male,Light,17341,val
1059,503515,1.0,201072,"['3', '2', '1']","['Male', 'Male', 'Male']",,Male,Light,69171,val
1060,504454,1.0,203864,"['2', '1', '1']","['Male', 'Male', 'Male']",1,Male,Light,11393,val
1061,505742,0.8,404839,"['2', '1', '2']","['Unsure', 'Female', 'Female']",2,Female,Light,73751,val
1062,507014,1.0,518770,"['3', '3', '3']","['Male', 'Male', 'Male']",3,Male,Light,6124,val
1063,507696,1.0,376093,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,19083,val
1064,509292,1.0,177065,"['3', 'Unsure', '2']","['Male', 'Male', 'Female']",,,,14060,val
1065,509683,1.0,79031,"['4', '4', '2']","['Unsure', 'Unsure', 'Male']",4,Unsure,Dark,42510,val
1066,510226,1.0,185890,"['2', '1', '2']","['Female', 'Female', 'Female']",2,Female,Light,54248,val
1067,511797,1.0,180101,"['3', '1', '1']","['Female', 'Female', 'Female']",1,Female,Light,28794,val
1068,512199,1.0,380711,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,9635,val
1069,513339,0.7777777777777778,571598,"['1', '2', '1']","['Male', 'Male', 'Male']",1,Male,Light,72875,val
1070,513591,1.0,185890,"['1', '1', '2']","['Female', 'Female', 'Female']",1,Female,Light,39936,val
1071,513995,0.9230769230769232,25228,"['Unsure', '4', '2']","['Female', 'Female', 'Female']",,Female,,28826,val
1072,514577,0.9411764705882352,885,"['4', '2', '2']","['Unsure', 'Unsure', 'Male']",2,Unsure,Light,6234,val
1073,514723,1.0,571598,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,54585,val
1074,514927,0.9375,378116,"['2', '2', '3']","['Male', 'Male', 'Male']",2,Male,Light,6246,val
1075,516513,1.0,497344,"['1', '1', '1']","['Unsure', 'Unsure', 'Unsure']",1,Unsure,Light,65729,val
1076,517908,1.0,491008,"['3', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,22294,val
1077,520513,1.0,571598,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,49022,val
1078,521385,0.75,18150,"['1', '1', '1']","['Unsure', 'Male', 'Male']",1,Male,Light,86553,val
1079,521884,1.0,232692,"['2', '2', '1']","['Male', 'Male', 'Male']",2,Male,Light,7502,val
1080,524073,0.9230769230769232,463918,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,17929,val
1081,525235,1.0,127530,"['2', '2', '2']","['Male', 'Male', 'Male']",2,Male,Light,62639,val
1082,527703,1.0,150417,"['1', '1', '3']","['Female', 'Female', 'Female']",1,Female,Light,40137,val
